user_id,tenant_id,role,registered_at,last_seen_at,is_active
usr_ten_069_07,ten_069,read-only,2023-11-19,2024-05-18,False
usr_ten_069_08,ten_069,member,2023-12-08,2024-05-17,False
usr_ten_069_09,ten_069,admin,2023-12-17,2024-06-04,True
usr_ten_070_01,ten_070,admin,2023-01-29,2024-06-05,True
usr_ten_070_02,ten_070,read-only,2023-02-18,2024-06-29,True
usr_ten_070_03,ten_070,member,2023-02-21,2024-06-20,True
usr_ten_070_04,ten_070,admin,2023-02-10,2024-06-21,True
usr_ten_070_05,ten_070,member,2023-01-24,2024-06-14,True
usr_ten_071_01,ten_071,read-only,2023-08-13,2024-06-08,True
usr_ten_071_02,ten_071,member,2023-08-12,2024-05-30,False
usr_ten_071_03,ten_071,member,2023-08-14,2024-05-21,False
usr_ten_072_01,ten_072,member,2024-01-28,2024-08-14,True
usr_ten_072_02,ten_072,member,2024-01-22,2024-08-21,True
usr_ten_072_03,ten_072,read-only,2024-01-04,2024-09-01,True
usr_ten_072_04,ten_072,member,2024-01-21,2024-09-14,True
usr_ten_072_05,ten_072,member,2024-01-28,2024-08-07,True
usr_ten_072_06,ten_072,member,2024-01-08,2024-08-03,True
usr_ten_073_01,ten_073,member,2023-11-13,2024-05-21,False
usr_ten_073_02,ten_073,member,2023-11-30,2024-06-06,True
usr_ten_073_03,ten_073,member,2023-11-27,2024-06-12,True
usr_ten_073_04,ten_073,read-only,2023-11-28,2024-05-23,False
usr_ten_073_05,ten_073,read-only,2023-11-08,2024-06-26,True
usr_ten_073_06,ten_073,member,2023-11-30,2024-05-16,False
usr_ten_073_07,ten_073,admin,2023-11-21,2024-06-09,True
usr_ten_073_08,ten_073,member,2023-11-17,2024-05-18,False
usr_ten_073_09,ten_073,member,2023-11-19,2024-05-25,False
usr_ten_073_10,ten_073,admin,2023-11-23,2024-05-30,False
usr_ten_073_11,ten_073,read-only,2023-11-22,2024-06-10,True
usr_ten_073_12,ten_073,member,2023-11-25,2024-06-23,True
usr_ten_073_13,ten_073,member,2023-11-03,2024-05-30,False
usr_ten_074_01,ten_074,member,2023-08-31,2024-05-24,False
usr_ten_074_02,ten_074,member,2023-09-11,2024-06-21,True
usr_ten_074_03,ten_074,member,2023-09-13,2024-06-10,True
usr_ten_074_04,ten_074,member,2023-09-08,2024-06-17,True
usr_ten_074_05,ten_074,member,2023-09-18,2024-05-24,False
usr_ten_075_01,ten_075,member,2023-05-07,2024-05-28,False
usr_ten_075_02,ten_075,admin,2023-05-10,2024-06-21,True
usr_ten_075_03,ten_075,member,2023-05-09,2024-06-18,True
usr_ten_075_04,ten_075,member,2023-04-22,2024-06-02,True
usr_ten_075_05,ten_075,read-only,2023-04-30,2024-06-28,True
usr_ten_075_06,ten_075,member,2023-04-22,2024-05-23,False
usr_ten_075_07,ten_075,member,2023-05-03,2024-06-08,True
usr_ten_075_08,ten_075,member,2023-04-30,2024-06-07,True
usr_ten_075_09,ten_075,admin,2023-04-20,2024-06-04,True
usr_ten_076_01,ten_076,member,2023-04-28,2024-06-13,True
usr_ten_076_02,ten_076,read-only,2023-04-23,2024-05-18,False
usr_ten_076_03,ten_076,member,2023-04-16,2024-05-28,False
usr_ten_076_04,ten_076,admin,2023-04-13,2024-05-21,False
usr_ten_076_05,ten_076,read-only,2023-04-10,2024-05-31,True
usr_ten_076_06,ten_076,read-only,2023-05-08,2024-05-25,False
usr_ten_076_07,ten_076,admin,2023-05-05,2024-06-03,True
usr_ten_077_01,ten_077,member,2023-10-05,2024-05-23,False
usr_ten_077_02,ten_077,member,2023-09-25,2024-05-17,False
usr_ten_077_03,ten_077,member,2023-10-03,2024-06-19,True
usr_ten_078_01,ten_078,member,2023-12-23,2024-06-01,True
usr_ten_078_02,ten_078,member,2023-12-26,2024-05-25,False
usr_ten_078_03,ten_078,member,2023-12-28,2024-05-17,False
usr_ten_078_04,ten_078,member,2024-01-04,2024-06-27,True
usr_ten_078_05,ten_078,admin,2023-12-15,2024-05-26,False
usr_ten_078_06,ten_078,member,2023-12-13,2024-06-29,True
usr_ten_079_01,ten_079,read-only,2023-07-04,2024-06-26,True
usr_ten_080_01,ten_080,member,2023-06-24,2024-03-10,False
usr_ten_081_01,ten_081,member,2023-10-26,2024-06-27,True
usr_ten_081_02,ten_081,member,2023-09-30,2024-05-17,False
usr_ten_081_03,ten_081,member,2023-10-25,2024-06-26,True
usr_ten_081_04,ten_081,read-only,2023-10-09,2024-06-17,True
usr_ten_081_05,ten_081,member,2023-09-30,2024-06-05,True
usr_ten_081_06,ten_081,admin,2023-10-16,2024-06-19,True
usr_ten_081_07,ten_081,read-only,2023-10-03,2024-06-17,True
usr_ten_081_08,ten_081,admin,2023-10-14,2024-06-30,True
usr_ten_081_09,ten_081,member,2023-10-04,2024-06-18,True
usr_ten_081_10,ten_081,member,2023-10-12,2024-06-10,True
usr_ten_082_01,ten_082,member,2023-01-20,2024-01-04,False
usr_ten_082_02,ten_082,member,2023-01-29,2024-01-03,False
usr_ten_083_01,ten_083,member,2023-03-03,2024-05-19,False
usr_ten_083_02,ten_083,read-only,2023-03-23,2024-06-09,True
usr_ten_083_03,ten_083,read-only,2023-03-21,2024-05-17,False
usr_ten_083_04,ten_083,member,2023-03-25,2024-06-02,True
usr_ten_083_05,ten_083,member,2023-03-05,2024-06-10,True
usr_ten_083_06,ten_083,member,2023-02-25,2024-06-09,True
usr_ten_084_01,ten_084,member,2023-05-30,2024-06-25,True
usr_ten_084_02,ten_084,member,2023-05-24,2024-05-31,True
usr_ten_084_03,ten_084,read-only,2023-05-24,2024-06-04,True
usr_ten_085_01,ten_085,admin,2023-12-04,2024-06-19,True
usr_ten_085_02,ten_085,member,2023-12-10,2024-05-24,False
usr_ten_086_01,ten_086,read-only,2023-11-08,2024-05-28,False
usr_ten_086_02,ten_086,member,2023-10-23,2024-06-29,True
usr_ten_086_03,ten_086,member,2023-10-30,2024-05-24,False
usr_ten_086_04,ten_086,member,2023-11-12,2024-05-25,False
usr_ten_086_05,ten_086,member,2023-11-01,2024-05-26,False
usr_ten_086_06,ten_086,read-only,2023-10-31,2024-06-19,True
usr_ten_086_07,ten_086,member,2023-10-17,2024-05-27,False
usr_ten_086_08,ten_086,member,2023-11-11,2024-05-25,False
usr_ten_086_09,ten_086,read-only,2023-11-07,2024-06-05,True
usr_ten_087_01,ten_087,member,2023-11-29,2024-06-11,True
usr_ten_087_02,ten_087,read-only,2023-11-22,2024-06-25,True
usr_ten_087_03,ten_087,member,2023-11-07,2024-05-25,False
usr_ten_087_04,ten_087,admin,2023-11-02,2024-05-24,False
usr_ten_087_05,ten_087,member,2023-11-23,2024-06-24,True
usr_ten_088_01,ten_088,member,2023-05-06,2024-06-24,True
usr_ten_088_02,ten_088,member,2023-04-25,2024-05-30,False
usr_ten_088_03,ten_088,member,2023-04-29,2024-05-21,False
usr_ten_088_04,ten_088,member,2023-05-03,2024-05-24,False
usr_ten_088_05,ten_088,member,2023-05-07,2024-06-15,True
usr_ten_088_06,ten_088,read-only,2023-04-29,2024-05-27,False
usr_ten_088_07,ten_088,admin,2023-05-03,2024-06-15,True
usr_ten_088_08,ten_088,admin,2023-04-24,2024-05-30,False
usr_ten_088_09,ten_088,read-only,2023-05-12,2024-05-16,False
usr_ten_088_10,ten_088,member,2023-05-18,2024-06-11,True
usr_ten_088_11,ten_088,member,2023-05-09,2024-05-28,False
usr_ten_088_12,ten_088,read-only,2023-04-20,2024-05-27,False
usr_ten_088_13,ten_088,member,2023-05-02,2024-06-24,True
usr_ten_089_01,ten_089,read-only,2023-04-19,2024-06-14,True
usr_ten_089_02,ten_089,member,2023-04-05,2024-06-10,True
usr_ten_089_03,ten_089,member,2023-04-11,2024-06-09,True
usr_ten_089_04,ten_089,read-only,2023-04-04,2024-06-24,True
usr_ten_089_05,ten_089,member,2023-04-10,2024-06-23,True
usr_ten_089_06,ten_089,member,2023-04-12,2024-06-30,True
usr_ten_090_01,ten_090,member,2024-01-01,2024-06-13,True
usr_ten_090_02,ten_090,read-only,2024-01-26,2024-05-18,False
usr_ten_090_03,ten_090,member,2024-01-05,2024-06-18,True
usr_ten_091_01,ten_091,member,2023-12-05,2024-06-09,True
usr_ten_091_02,ten_091,admin,2023-12-08,2024-05-19,False
usr_ten_092_01,ten_092,member,2023-03-27,2024-06-04,True
usr_ten_092_02,ten_092,admin,2023-03-24,2024-06-14,True
usr_ten_092_03,ten_092,read-only,2023-03-24,2024-06-24,True
usr_ten_092_04,ten_092,read-only,2023-04-06,2024-06-18,True
usr_ten_092_05,ten_092,member,2023-03-29,2024-06-26,True
usr_ten_092_06,ten_092,admin,2023-04-07,2024-06-17,True
usr_ten_092_07,ten_092,read-only,2023-04-08,2024-06-22,True
usr_ten_093_01,ten_093,member,2023-06-10,2024-06-10,True
usr_ten_093_02,ten_093,admin,2023-06-20,2024-05-17,False
usr_ten_093_03,ten_093,read-only,2023-06-24,2024-06-30,True
usr_ten_093_04,ten_093,admin,2023-07-04,2024-06-14,True
usr_ten_093_05,ten_093,member,2023-06-16,2024-06-29,True
usr_ten_093_06,ten_093,member,2023-06-28,2024-05-26,False
usr_ten_094_01,ten_094,member,2023-08-13,2024-05-23,False
usr_ten_095_01,ten_095,member,2023-11-03,2024-05-21,False
usr_ten_095_02,ten_095,member,2023-11-04,2024-06-17,True
usr_ten_095_03,ten_095,member,2023-10-28,2024-06-09,True
usr_ten_095_04,ten_095,read-only,2023-10-24,2024-05-26,False
usr_ten_095_05,ten_095,read-only,2023-11-10,2024-06-27,True
usr_ten_095_06,ten_095,admin,2023-10-28,2024-05-25,False
usr_ten_095_07,ten_095,member,2023-11-14,2024-05-19,False
usr_ten_095_08,ten_095,member,2023-11-01,2024-06-13,True
usr_ten_095_09,ten_095,read-only,2023-10-28,2024-05-23,False
usr_ten_095_10,ten_095,admin,2023-11-22,2024-05-28,False
usr_ten_095_11,ten_095,admin,2023-11-16,2024-06-01,True
usr_ten_095_12,ten_095,member,2023-11-07,2024-06-16,True
usr_ten_095_13,ten_095,read-only,2023-10-23,2024-06-23,True
usr_ten_095_14,ten_095,member,2023-10-30,2024-05-29,False
usr_ten_095_15,ten_095,member,2023-11-07,2024-06-14,True
usr_ten_095_16,ten_095,member,2023-10-25,2024-06-23,True
usr_ten_095_17,ten_095,member,2023-10-30,2024-06-20,True
usr_ten_095_18,ten_095,read-only,2023-11-12,2024-06-20,True
usr_ten_096_01,ten_096,admin,2023-04-02,2024-05-27,False
usr_ten_096_02,ten_096,admin,2023-04-21,2024-06-07,True
usr_ten_096_03,ten_096,member,2023-04-28,2024-05-18,False
usr_ten_096_04,ten_096,member,2023-04-27,2024-06-23,True
usr_ten_096_05,ten_096,admin,2023-04-30,2024-05-21,False
usr_ten_096_06,ten_096,admin,2023-04-14,2024-05-27,False
usr_ten_096_07,ten_096,member,2023-04-10,2024-06-24,True
usr_ten_096_08,ten_096,member,2023-04-23,2024-06-23,True
usr_ten_096_09,ten_096,read-only,2023-04-18,2024-05-27,False
usr_ten_096_10,ten_096,member,2023-04-24,2024-06-22,True
usr_ten_096_11,ten_096,member,2023-04-02,2024-05-21,False
usr_ten_097_01,ten_097,read-only,2023-09-21,2024-06-09,True
usr_ten_097_02,ten_097,read-only,2023-10-04,2024-06-12,True
usr_ten_097_03,ten_097,member,2023-09-12,2024-06-03,True
usr_ten_097_04,ten_097,read-only,2023-09-13,2024-06-29,True
usr_ten_098_01,ten_098,member,2023-04-10,2024-06-11,True
usr_ten_098_02,ten_098,member,2023-04-16,2024-05-29,False
usr_ten_099_01,ten_099,read-only,2023-09-09,2024-05-14,False
usr_ten_100_01,ten_100,member,2023-01-04,2024-06-15,True
usr_ten_100_02,ten_100,member,2023-01-21,2024-06-30,True
usr_ten_100_03,ten_100,member,2023-01-21,2024-06-05,True
usr_ten_100_04,ten_100,member,2023-01-20,2024-06-24,True
usr_ten_100_05,ten_100,member,2023-01-06,2024-06-24,True
usr_ten_100_06,ten_100,member,2023-01-18,2024-06-25,True
usr_ten_101_01,ten_101,member,2023-10-12,2024-06-24,True
usr_ten_102_01,ten_102,admin,2023-12-31,2024-07-27,True
usr_ten_102_02,ten_102,member,2024-01-08,2024-09-05,True
usr_ten_102_03,ten_102,member,2024-01-17,2024-09-19,True
usr_ten_102_04,ten_102,member,2024-01-13,2024-08-22,True
usr_ten_102_05,ten_102,member,2024-01-04,2024-08-18,True
usr_ten_102_06,ten_102,admin,2024-01-14,2024-08-09,True
usr_ten_103_01,ten_103,member,2023-03-12,2024-06-03,True
usr_ten_103_02,ten_103,member,2023-02-20,2024-06-04,True
usr_ten_103_03,ten_103,member,2023-03-07,2024-06-05,True
usr_ten_103_04,ten_103,member,2023-02-21,2024-06-28,True
usr_ten_103_05,ten_103,member,2023-03-02,2024-06-21,True
usr_ten_104_01,ten_104,admin,2023-06-26,2024-05-27,False
usr_ten_104_02,ten_104,read-only,2023-06-26,2024-06-06,True
usr_ten_105_01,ten_105,member,2023-11-09,2024-06-15,True
usr_ten_105_02,ten_105,member,2023-10-31,2024-05-24,False
usr_ten_105_03,ten_105,read-only,2023-10-31,2024-06-14,True
usr_ten_105_04,ten_105,member,2023-10-28,2024-06-06,True
usr_ten_105_05,ten_105,read-only,2023-11-06,2024-06-11,True
usr_ten_105_06,ten_105,member,2023-10-12,2024-06-18,True
usr_ten_105_07,ten_105,member,2023-11-03,2024-06-28,True
usr_ten_105_08,ten_105,member,2023-10-28,2024-05-17,False
usr_ten_105_09,ten_105,member,2023-11-01,2024-06-06,True
usr_ten_105_10,ten_105,admin,2023-11-08,2024-06-07,True
usr_ten_105_11,ten_105,read-only,2023-10-15,2024-06-02,True
usr_ten_105_12,ten_105,member,2023-10-21,2024-06-09,True
usr_ten_105_13,ten_105,member,2023-11-06,2024-05-26,False
usr_ten_105_14,ten_105,member,2023-10-23,2024-05-27,False
usr_ten_105_15,ten_105,member,2023-11-07,2024-06-04,True
usr_ten_106_01,ten_106,member,2023-08-24,2024-05-18,False
usr_ten_106_02,ten_106,read-only,2023-08-04,2024-06-16,True
usr_ten_106_03,ten_106,read-only,2023-08-13,2024-06-13,True
usr_ten_106_04,ten_106,member,2023-08-11,2024-05-29,False
usr_ten_106_05,ten_106,member,2023-08-07,2024-05-23,False
usr_ten_106_06,ten_106,read-only,2023-08-03,2024-05-28,False
usr_ten_107_01,ten_107,member,2023-11-10,2024-05-17,False
usr_ten_107_02,ten_107,admin,2023-11-22,2024-06-17,True
usr_ten_107_03,ten_107,member,2023-11-04,2024-06-15,True
usr_ten_107_04,ten_107,member,2023-11-10,2024-06-04,True
usr_ten_107_05,ten_107,read-only,2023-10-29,2024-05-22,False
usr_ten_107_06,ten_107,member,2023-11-24,2024-06-18,True
usr_ten_107_07,ten_107,member,2023-10-29,2024-05-29,False
usr_ten_108_01,ten_108,read-only,2023-10-23,2024-06-30,True
usr_ten_108_02,ten_108,member,2023-10-14,2024-05-16,False
usr_ten_108_03,ten_108,read-only,2023-10-12,2024-06-28,True
usr_ten_108_04,ten_108,member,2023-11-07,2024-05-21,False
usr_ten_108_05,ten_108,admin,2023-11-08,2024-05-18,False
usr_ten_109_01,ten_109,admin,2023-05-25,2024-06-04,True
usr_ten_109_02,ten_109,member,2023-05-28,2024-06-04,True
usr_ten_109_03,ten_109,member,2023-05-10,2024-06-05,True
usr_ten_109_04,ten_109,member,2023-05-13,2024-06-02,True
usr_ten_109_05,ten_109,member,2023-05-28,2024-06-13,True
usr_ten_109_06,ten_109,admin,2023-05-12,2024-05-25,False
usr_ten_109_07,ten_109,read-only,2023-05-07,2024-05-16,False
usr_ten_109_08,ten_109,admin,2023-05-21,2024-06-17,True
usr_ten_109_09,ten_109,member,2023-05-21,2024-06-07,True
usr_ten_109_10,ten_109,read-only,2023-05-12,2024-05-25,False
usr_ten_110_01,ten_110,admin,2024-01-16,2024-05-31,True
usr_ten_110_02,ten_110,read-only,2024-01-07,2024-06-24,True
usr_ten_110_03,ten_110,admin,2024-01-15,2024-06-13,True
usr_ten_110_04,ten_110,read-only,2023-12-29,2024-06-15,True
usr_ten_111_01,ten_111,admin,2023-09-19,2024-05-21,False
usr_ten_111_02,ten_111,admin,2023-09-29,2024-05-22,False
usr_ten_111_03,ten_111,member,2023-10-05,2024-06-23,True
usr_ten_111_04,ten_111,member,2023-10-12,2024-06-10,True
usr_ten_112_01,ten_112,member,2023-01-20,2024-01-03,False
usr_ten_112_02,ten_112,member,2023-01-15,2024-01-04,False
usr_ten_112_03,ten_112,admin,2023-02-03,2024-01-04,False
usr_ten_113_01,ten_113,member,2023-12-24,2024-07-31,True
usr_ten_113_02,ten_113,read-only,2023-12-02,2024-08-23,True
usr_ten_113_03,ten_113,admin,2023-12-22,2024-07-31,True
usr_ten_113_04,ten_113,member,2023-12-09,2024-08-14,True
usr_ten_113_05,ten_113,member,2023-12-24,2024-07-31,True
usr_ten_113_06,ten_113,admin,2023-12-30,2024-07-16,True
usr_ten_113_07,ten_113,member,2023-12-28,2024-08-10,True
usr_ten_113_08,ten_113,admin,2023-12-11,2024-07-27,True
usr_ten_113_09,ten_113,member,2023-12-29,2024-08-13,True
usr_ten_113_10,ten_113,member,2023-12-27,2024-08-27,True
usr_ten_113_11,ten_113,admin,2023-12-15,2024-07-03,True
usr_ten_113_12,ten_113,member,2023-12-03,2024-07-24,True
usr_ten_113_13,ten_113,member,2023-12-27,2024-07-12,True
usr_ten_113_14,ten_113,member,2023-12-11,2024-08-09,True
usr_ten_113_15,ten_113,member,2023-12-16,2024-07-08,True
usr_ten_113_16,ten_113,admin,2023-12-22,2024-08-21,True
usr_ten_113_17,ten_113,admin,2023-12-17,2024-08-12,True
usr_ten_113_18,ten_113,member,2023-12-09,2024-08-05,True
usr_ten_113_19,ten_113,member,2023-12-18,2024-07-28,True
usr_ten_113_20,ten_113,admin,2023-12-07,2024-08-06,True
usr_ten_114_01,ten_114,member,2023-02-18,2024-05-20,False
usr_ten_114_02,ten_114,member,2023-03-04,2024-06-29,True
usr_ten_114_03,ten_114,member,2023-03-03,2024-06-12,True
usr_ten_114_04,ten_114,member,2023-02-16,2024-06-19,True
usr_ten_114_05,ten_114,member,2023-02-11,2024-06-27,True
usr_ten_114_06,ten_114,member,2023-03-01,2024-06-30,True
usr_ten_114_07,ten_114,member,2023-02-21,2024-05-23,False
usr_ten_114_08,ten_114,member,2023-02-20,2024-06-05,True
usr_ten_114_09,ten_114,admin,2023-03-04,2024-06-13,True
usr_ten_114_10,ten_114,admin,2023-03-08,2024-06-10,True
usr_ten_114_11,ten_114,read-only,2023-02-09,2024-06-28,True
usr_ten_114_12,ten_114,member,2023-03-02,2024-06-09,True
usr_ten_114_13,ten_114,admin,2023-02-26,2024-06-27,True
usr_ten_114_14,ten_114,read-only,2023-02-12,2024-05-24,False
usr_ten_114_15,ten_114,read-only,2023-03-06,2024-06-25,True
usr_ten_115_01,ten_115,admin,2023-11-26,2024-08-05,True
usr_ten_115_02,ten_115,member,2023-12-09,2024-07-12,True
usr_ten_115_03,ten_115,admin,2023-12-10,2024-07-22,True
usr_ten_115_04,ten_115,member,2023-12-13,2024-08-19,True
usr_ten_115_05,ten_115,read-only,2023-12-10,2024-08-13,True
usr_ten_115_06,ten_115,read-only,2023-12-01,2024-08-21,True
usr_ten_115_07,ten_115,read-only,2023-12-05,2024-08-08,True
usr_ten_115_08,ten_115,member,2023-12-03,2024-06-29,True
usr_ten_115_09,ten_115,member,2023-12-11,2024-07-26,True
usr_ten_115_10,ten_115,member,2023-11-26,2024-08-17,True
usr_ten_115_11,ten_115,member,2023-12-03,2024-08-20,True
usr_ten_115_12,ten_115,member,2023-11-23,2024-06-24,True
usr_ten_115_13,ten_115,admin,2023-12-18,2024-07-16,True
usr_ten_115_14,ten_115,admin,2023-12-01,2024-08-18,True
usr_ten_115_15,ten_115,member,2023-12-05,2024-08-07,True
usr_ten_115_16,ten_115,member,2023-12-12,2024-07-14,True
usr_ten_115_17,ten_115,member,2023-12-04,2024-07-18,True
usr_ten_115_18,ten_115,admin,2023-11-28,2024-08-05,True
usr_ten_115_19,ten_115,member,2023-11-26,2024-07-06,True
usr_ten_115_20,ten_115,member,2023-12-18,2024-08-22,True
usr_ten_116_01,ten_116,read-only,2023-07-08,2024-06-03,True
usr_ten_116_02,ten_116,admin,2023-07-25,2024-05-24,False
usr_ten_117_01,ten_117,admin,2023-04-19,2024-05-17,False
usr_ten_117_02,ten_117,member,2023-04-27,2024-06-16,True
usr_ten_118_01,ten_118,member,2023-05-02,2024-05-24,False
usr_ten_118_02,ten_118,read-only,2023-05-13,2024-06-14,True
usr_ten_118_03,ten_118,read-only,2023-05-22,2024-06-23,True
usr_ten_119_01,ten_119,member,2023-06-03,2024-06-14,True
usr_ten_119_02,ten_119,member,2023-06-15,2024-06-13,True
usr_ten_119_03,ten_119,member,2023-06-05,2024-05-27,False
usr_ten_119_04,ten_119,member,2023-05-29,2024-06-21,True
usr_ten_119_05,ten_119,member,2023-06-21,2024-05-31,True
usr_ten_120_01,ten_120,member,2023-08-20,2024-06-20,True
usr_ten_120_02,ten_120,read-only,2023-08-18,2024-04-24,False
usr_ten_121_01,ten_121,admin,2023-08-07,2024-06-08,True
usr_ten_121_02,ten_121,admin,2023-07-31,2024-06-29,True
usr_ten_121_03,ten_121,read-only,2023-08-08,2024-06-18,True
usr_ten_121_04,ten_121,member,2023-08-09,2024-06-02,True
usr_ten_121_05,ten_121,read-only,2023-07-18,2024-06-18,True
usr_ten_121_06,ten_121,member,2023-07-18,2024-05-31,True
usr_ten_121_07,ten_121,read-only,2023-08-08,2024-06-27,True
usr_ten_121_08,ten_121,member,2023-07-18,2024-06-28,True
usr_ten_121_09,ten_121,member,2023-08-10,2024-06-22,True
usr_ten_121_10,ten_121,member,2023-07-17,2024-06-06,True
usr_ten_121_11,ten_121,member,2023-07-16,2024-06-15,True
usr_ten_121_12,ten_121,member,2023-08-13,2024-06-15,True
usr_ten_121_13,ten_121,member,2023-07-26,2024-06-11,True
usr_ten_121_14,ten_121,member,2023-08-10,2024-06-03,True
usr_ten_121_15,ten_121,read-only,2023-07-17,2024-06-29,True
usr_ten_121_16,ten_121,member,2023-08-08,2024-06-04,True
usr_ten_121_17,ten_121,admin,2023-08-03,2024-06-01,True
usr_ten_121_18,ten_121,admin,2023-07-31,2024-06-22,True
usr_ten_121_19,ten_121,read-only,2023-07-17,2024-06-27,True
usr_ten_121_20,ten_121,admin,2023-08-10,2024-06-24,True
usr_ten_121_21,ten_121,admin,2023-07-31,2024-05-21,False
usr_ten_121_22,ten_121,member,2023-07-18,2024-06-02,True
usr_ten_121_23,ten_121,member,2023-08-04,2024-06-02,True
usr_ten_122_01,ten_122,member,2023-07-23,2024-05-23,False
usr_ten_122_02,ten_122,member,2023-08-21,2024-06-22,True
usr_ten_122_03,ten_122,member,2023-08-13,2024-06-13,True
usr_ten_122_04,ten_122,member,2023-07-28,2024-06-01,True
usr_ten_122_05,ten_122,admin,2023-07-30,2024-06-16,True
usr_ten_122_06,ten_122,member,2023-08-08,2024-05-18,False
usr_ten_122_07,ten_122,member,2023-07-25,2024-05-25,False
usr_ten_122_08,ten_122,read-only,2023-08-18,2024-05-25,False
usr_ten_122_09,ten_122,member,2023-08-16,2024-06-11,True
usr_ten_122_10,ten_122,member,2023-07-30,2024-06-27,True
usr_ten_122_11,ten_122,member,2023-08-12,2024-05-26,False
usr_ten_122_12,ten_122,admin,2023-08-15,2024-06-07,True
usr_ten_123_01,ten_123,admin,2023-05-23,2024-05-23,False
usr_ten_123_02,ten_123,member,2023-05-13,2024-06-10,True
usr_ten_124_01,ten_124,member,2023-12-28,2024-06-19,True
usr_ten_124_02,ten_124,member,2023-12-26,2024-06-30,True
usr_ten_124_03,ten_124,member,2023-12-13,2024-05-25,False
usr_ten_124_04,ten_124,member,2023-12-18,2024-05-16,False
usr_ten_124_05,ten_124,member,2023-12-30,2024-06-13,True
usr_ten_124_06,ten_124,member,2023-12-15,2024-06-18,True
usr_ten_124_07,ten_124,read-only,2023-12-06,2024-05-22,False
usr_ten_124_08,ten_124,read-only,2023-12-25,2024-06-07,True
usr_ten_124_09,ten_124,read-only,2023-12-18,2024-06-24,True
usr_ten_125_01,ten_125,member,2023-11-04,2024-06-02,True
usr_ten_125_02,ten_125,member,2023-10-28,2024-06-01,True
usr_ten_126_01,ten_126,member,2023-04-28,2024-01-26,False
usr_ten_126_02,ten_126,member,2023-04-21,2024-01-25,False
usr_ten_126_03,ten_126,member,2023-05-08,2024-01-08,False
usr_ten_126_04,ten_126,read-only,2023-05-05,2024-01-24,False
usr_ten_126_05,ten_126,admin,2023-04-24,2024-01-19,False
usr_ten_127_01,ten_127,admin,2023-10-01,2024-05-20,False
usr_ten_127_02,ten_127,admin,2023-09-08,2024-06-18,True
usr_ten_127_03,ten_127,member,2023-09-19,2024-06-07,True
usr_ten_127_04,ten_127,admin,2023-09-14,2024-06-01,True
usr_ten_128_01,ten_128,admin,2023-02-28,2024-05-21,False
usr_ten_128_02,ten_128,read-only,2023-02-28,2024-06-27,True
usr_ten_128_03,ten_128,member,2023-02-15,2024-06-23,True
usr_ten_128_04,ten_128,admin,2023-03-03,2024-05-23,False
usr_ten_129_01,ten_129,member,2023-07-12,2024-06-09,True
usr_ten_129_02,ten_129,member,2023-08-05,2024-06-26,True
usr_ten_129_03,ten_129,read-only,2023-08-07,2024-05-27,False
usr_ten_130_01,ten_130,member,2023-12-20,2024-06-03,True
usr_ten_130_02,ten_130,member,2024-01-10,2024-05-20,False
usr_ten_130_03,ten_130,member,2024-01-10,2024-06-02,True
usr_ten_130_04,ten_130,member,2024-01-03,2024-06-27,True
usr_ten_130_05,ten_130,admin,2023-12-22,2024-06-01,True
usr_ten_130_06,ten_130,member,2023-12-14,2024-06-02,True
usr_ten_131_01,ten_131,read-only,2023-01-26,2024-06-06,True
usr_ten_131_02,ten_131,admin,2023-01-22,2024-06-01,True
usr_ten_131_03,ten_131,read-only,2023-01-16,2024-06-16,True
usr_ten_131_04,ten_131,member,2023-01-20,2024-06-24,True
usr_ten_131_05,ten_131,admin,2023-02-03,2024-06-16,True
usr_ten_131_06,ten_131,member,2023-01-31,2024-06-12,True
usr_ten_131_07,ten_131,read-only,2023-02-03,2024-05-22,False
usr_ten_131_08,ten_131,admin,2023-02-05,2024-06-01,True
usr_ten_131_09,ten_131,member,2023-01-16,2024-05-20,False
usr_ten_131_10,ten_131,admin,2023-01-22,2024-06-13,True
usr_ten_131_11,ten_131,member,2023-01-29,2024-05-25,False
usr_ten_131_12,ten_131,member,2023-01-14,2024-05-18,False
usr_ten_131_13,ten_131,member,2023-01-22,2024-05-25,False
usr_ten_131_14,ten_131,member,2023-02-11,2024-06-10,True
usr_ten_132_01,ten_132,member,2023-09-18,2024-06-16,True
usr_ten_132_02,ten_132,member,2023-09-08,2024-05-20,False
usr_ten_132_03,ten_132,read-only,2023-08-27,2024-06-09,True
usr_ten_132_04,ten_132,admin,2023-09-22,2024-06-15,True
usr_ten_132_05,ten_132,member,2023-09-13,2024-06-07,True
usr_ten_132_06,ten_132,admin,2023-09-05,2024-06-10,True
usr_ten_133_01,ten_133,member,2023-06-08,2024-06-08,True
usr_ten_133_02,ten_133,admin,2023-07-06,2024-06-06,True
usr_ten_133_03,ten_133,member,2023-06-20,2024-06-03,True
usr_ten_134_01,ten_134,read-only,2024-01-10,2024-05-18,False
usr_ten_134_02,ten_134,member,2024-01-14,2024-05-28,False
usr_ten_134_03,ten_134,member,2024-01-05,2024-05-22,False
usr_ten_135_01,ten_135,read-only,2023-09-24,2024-05-21,False
usr_ten_135_02,ten_135,admin,2023-09-23,2024-05-28,False
usr_ten_135_03,ten_135,member,2023-09-15,2024-05-17,False
